year,site,strength_gtex,mean_dayl.s_Jan,mean_srad.wm2_Jan,mean_tmax.c_Jan,mean_tmin.c_Jan,mean_vp.pa_Jan,sum_prcp.mm_Jan,mean_dayl.s_Feb,mean_srad.wm2_Feb,mean_tmax.c_Feb,mean_tmin.c_Feb,mean_vp.pa_Feb,sum_prcp.mm_Feb,mean_dayl.s_Mar,mean_srad.wm2_Mar,mean_tmax.c_Mar,mean_tmin.c_Mar,mean_vp.pa_Mar,sum_prcp.mm_Mar,mean_dayl.s_Apr,mean_srad.wm2_Apr,mean_tmax.c_Apr,mean_tmin.c_Apr,mean_vp.pa_Apr,sum_prcp.mm_Apr,mean_dayl.s_May,mean_srad.wm2_May,mean_tmax.c_May,mean_tmin.c_May,mean_vp.pa_May,sum_prcp.mm_May,mean_dayl.s_Jun,mean_srad.wm2_Jun,mean_tmax.c_Jun,mean_tmin.c_Jun,mean_vp.pa_Jun,sum_prcp.mm_Jun,mean_dayl.s_Jul,mean_srad.wm2_Jul,mean_tmax.c_Jul,mean_tmin.c_Jul,mean_vp.pa_Jul,sum_prcp.mm_Jul,mean_dayl.s_Aug,mean_srad.wm2_Aug,mean_tmax.c_Aug,mean_tmin.c_Aug,mean_vp.pa_Aug,sum_prcp.mm_Aug,mean_dayl.s_Sep,mean_srad.wm2_Sep,mean_tmax.c_Sep,mean_tmin.c_Sep,mean_vp.pa_Sep,sum_prcp.mm_Sep,mean_dayl.s_Oct,mean_srad.wm2_Oct,mean_tmax.c_Oct,mean_tmin.c_Oct,mean_vp.pa_Oct,sum_prcp.mm_Oct,mean_dayl.s_Nov,mean_srad.wm2_Nov,mean_tmax.c_Nov,mean_tmin.c_Nov,mean_vp.pa_Nov,sum_prcp.mm_Nov,mean_dayl.s_Dec,mean_srad.wm2_Dec,mean_tmax.c_Dec,mean_tmin.c_Dec,mean_vp.pa_Dec,sum_prcp.mm_Dec
1981,"Lubbock, TX",26.2,36157.8,286.1,12.9,-2.5,370.3,8.3,38841.9,354.7,15.9,-2.2,285.7,27,42433.8,393,17.4,2.9,457.7,19.4,46273.3,431.1,24.8,9.4,753.6,51.5,49488.4,481.8,27.5,11.9,917.2,36.3,51093.3,449.9,33.6,17.6,1468.9,29.8,50337.9,426,34.1,19.9,1668.2,81.3,47551.1,403.4,30.7,18,1991.5,109.1,43839.3,389.6,28.2,14.7,1685.6,53.9,40008.4,306.2,21.6,9.2,1221.9,167.2,36823.3,301.3,19.8,3.3,783.3,12.3,35299.5,261.2,14.7,-1.3,573.3,7.9
1981,"Mangum, OK",27.2,35808.2,266.8,13,-2.9,456,5.5,38628.6,341.8,15.9,-1.3,316.1,9.3,42396.6,373,18.7,4.4,481.7,57.1,46423.1,404.4,26.7,11.3,1090.5,112.9,49799.1,415.6,27.1,12.9,1482,85.8,51487.4,409,33.9,19.4,2286,139.3,50692.4,394.1,37.2,22.6,2752.1,46.1,47764.1,398,34.4,19.4,2279.6,59,43870.3,390.1,32.1,16.3,1752.5,12.2,39852.8,285.6,22.8,10,1282.9,117.4,36508.1,273.6,18.6,3.6,804.9,34.1,34905,242.9,13.2,-1.2,573.8,4.6
1981,"Marana, AZ",27.6,36465.8,284.9,21,5.9,669.4,31,39030.2,364.8,23.7,5.3,718.1,28.7,42466.7,399.5,23.2,6.9,846.8,51.3,46141,473.7,31.1,12.1,949.8,12,49214.4,484.6,32.9,14.8,945.6,12,50746.3,492.7,40.3,21.6,1008.3,9.6,50025.5,412.7,38.8,23.5,1283.2,70.1,47363,423.5,39.3,23.8,1986.6,29.5,43811.9,405.6,36.8,19.7,1879.8,21,40145.9,361.9,29.6,12.1,1292.4,12.6,37101.3,315.6,26.6,7.2,611.7,27.8,35646.9,279.9,22.1,4.1,660,0
1981,"Midville, GA",28.2,36374.4,277.5,13.1,-2.2,549,22.8,38974.3,328.4,17.9,2.7,801.3,107.3,42456.9,384.7,20.1,4.4,862.8,116.5,46180.4,419.4,27.7,12,1435.9,82.6,49295.7,443.3,28.9,13.3,1541.2,26.2,50849.3,385.2,34.8,20.9,2482.2,114.3,50118.2,388.8,34.9,21.8,2553.3,58.7,47418.9,352.5,30.8,20,2340.3,105.8,43820,431.6,31,15.2,1773,22.3,40105.1,316,24.9,10.4,1279.1,94.2,37018.7,296.2,20.9,5.6,959.9,7.7,35543.8,215.8,13.7,1.3,721.3,188.3
1981,"Milan, TN",29.4,35513.1,270.3,6.6,-4.8,447.7,69.8,38448.9,333.5,11.9,-1.6,618.4,74.3,42365.3,357.2,15.6,1.9,737.8,100.5,46549.3,371.2,24.6,11.9,1437.3,73.3,50061.2,381.6,23.8,11.8,1417.3,137.6,51820.3,381.7,31,19.7,2314.2,172.6,50991.7,362.6,32,20.9,2489.8,163.4,47943.5,366.7,30.3,18.8,2178.1,118.9,43896.4,397.5,27.3,13.1,1559.3,45,39721.8,289.5,20.9,7.8,1118.3,131.7,36242.1,240.3,17.1,3.9,843.6,72.4,34571.8,215.1,8.4,-2.5,534.2,68.8
1981,"Pecos, TX",26.1,36735.7,292.4,14.7,0.3,402.7,27,39195.5,395.3,19.9,0.6,282.2,34.2,42495.6,416.6,21.2,4.4,547,8,46024.9,437.5,28,10.4,890.9,97.7,48974.2,487.6,31.4,13.1,1219.5,37.1,50442.4,463.1,36.6,18.1,1625.9,2.1,49751.8,443.9,36.8,20.6,1591.8,40.9,47198,437,33.8,18.7,1518,47.3,43787.8,406.3,31.7,15.8,1664.6,82.4,40266.6,318.4,26.4,11.3,1391,85.1,37344.9,344.9,25.4,3.5,794,0,35951,292.8,20.5,-0.3,601.6,0
1981,"Portageville, MO",29,35362.3,256.9,6.4,-4.5,457.4,64.7,38357.2,293.3,11.1,-0.8,658.3,67.1,42349.4,369,15.5,2.5,764.1,79.3,46613.6,382.1,24.6,12.2,1459.2,83.2,50195.1,391.1,23.8,12,1438.6,169.3,51990.5,385.3,31.5,19.7,2328.2,157.6,51144.7,353.5,32.6,21.5,2589.6,157.8,48035.1,386.8,31,18.9,2191.5,65.7,43909.7,401.5,27.7,13.3,1570.1,22.2,39655,285.2,20.8,7.9,1131.7,86.6,36106.3,232.3,16.8,4.2,862.5,78.1,34401.4,219.1,7.7,-2.7,522.6,50
1981,"Rocky Mount, NC",27.1,35496.5,262.2,7.6,-5.5,428.9,35.3,38438.8,301.3,13.9,-0.8,640.1,81.8,42363.6,380.4,15.6,0.6,656.8,56.4,46556.4,414.3,24.8,9.2,1177.6,40.8,50076,408.7,25.9,11.4,1279,101.6,51839.1,385.3,32.3,20,2347.8,86.9,51008.6,382.1,32.4,20.2,2380,86.5,47953.6,371.9,29.4,17.6,2041.4,183.8,43897.9,398.3,27.5,13.1,1564.8,19.5,39714.4,314.5,21.9,6.2,976.8,61.1,36227.1,249,16.9,2.9,790.3,18.9,34553,200.3,10,-1.9,556.4,140.3
1981,"Safford, AZ",26.2,36359,285,16.7,1.2,360.3,18.4,38964.9,375.6,20.9,1.1,315,14.3,42455.3,410.3,20.7,3.8,487,30,46186.9,500.7,29.1,8.8,473,2.7,49309.4,504.4,31.6,12.4,545.2,10.4,50866.6,495.6,38,18.6,833.2,7.7,50133.8,443,37.2,21.4,1017.5,61.6,47428.3,470.1,36.4,20.2,1176.1,8.4,43821.4,420.7,34,16.2,1253.6,14.8,40098.2,371.1,27.1,9.1,877.3,8.2,37004.9,325.1,23.1,2.3,318.1,11.6,35526.5,295.7,18.7,-1.2,245.3,0
1981,"Saint Joseph, LA",26.9,36601.6,271.6,13.1,-0.5,612,94.7,39113.3,324.4,16.3,3.5,850.3,72.1,42481.2,393.3,20.3,6.1,968.6,171.8,46082.6,389.3,28.1,15.3,1780.2,37,49093.5,406.6,27.4,15.2,1769.2,147.8,50593.4,375.1,32.8,21.8,2631.6,130.8,49887.8,382.3,34.1,22.7,2771.4,98.3,47280,403.8,34.2,21.4,2555.3,17.3,43799.8,395,30.6,16.3,1873.2,94.8,40206.6,305.1,25.1,12.2,1483.1,71.1,37223.9,282.8,21.9,7.5,1087.6,56.3,35799.9,230.8,14.5,1.9,723.3,134.9
1981,"Sand Mountain, AL",28.1,36359,291.5,11,-3.7,484.8,37.2,38964.9,314.6,15.3,1.3,735,168.8,42455.3,396.5,18.9,3.4,803.4,245.6,46186.9,411.2,26.4,11.9,1419.3,45.8,49309.4,428.1,26.6,12.4,1474.1,83.8,50866.6,389.7,32.9,20.4,2395.4,91.4,50133.8,401.1,33.7,20.8,2470.1,96,47428.3,359.1,31.3,19.7,2301.3,167.3,43821.4,423.4,29.3,14.1,1669.1,36.6,40098.2,297,22.9,9,1186.1,104.9,37004.9,291.4,20.4,4.8,898.4,52.5,35526.5,206.3,11.3,0.2,649.2,159.1
1981,"Shafter, CA",29,35628.9,248.2,16.7,4.8,525,33.8,38519.4,309.1,18.6,6.3,806.2,25.2,42377.6,359.9,20,7.6,955.9,68.8,46499.8,448.9,26.1,10.2,1075.2,22.9,49958.4,475.4,30.3,13.4,1038.7,0,51689.7,501.4,37.4,19.1,872.2,0,50874.3,500.4,38.5,19,838,0,47873.2,462.9,37.2,19.1,850.2,0,43886.2,418.3,34.2,16.9,737,0,39773.2,352.5,25.8,9.4,447.2,10.8,36346.4,260.5,21.6,7.3,443.8,12.7,34702.6,224.9,15.6,4.6,515.5,7
1981,"Stoneville, MS",28.4,36204.6,264.6,11,-1.3,578.7,83.7,38870.5,317,14.6,2.8,815.9,59.2,42438.8,387.2,18.6,5.5,927.4,107.5,46253.3,402.5,27.7,14.8,1711.1,28.1,49446.8,395.8,27,14.7,1700.1,136,51040.6,377.6,33,22.1,2667,113.3,50290.4,382.9,34,22.7,2770.1,66.8,47522.5,375.9,33.3,21,2490.4,59.9,43835.1,392.8,29.6,15.5,1805,82.2,40029.3,284.2,23.2,11.1,1392,93.8,36865.5,280,20.3,6.2,984.1,68.4,35352.3,218.7,11.7,0.6,662.5,48.8
1981,"Tifton, GA",30,36735.7,287.2,13.3,-1.1,584,31.4,39195.5,326.4,18.6,4.3,886.5,102.8,42495.6,388.1,21,6,964.9,127.4,46024.9,422.2,27.7,13.1,1529.2,41.9,48974.2,440.2,28.8,14.3,1622.6,72.1,50442.4,400.9,34.5,21.1,2436.7,50.6,49751.8,387.2,35.2,21.9,2509.2,103.2,47198,345.7,31,20.4,2410.1,155.4,43787.8,420.2,30.6,16.9,1968.8,35.9,40266.6,316.6,25,11.8,1405.4,88.9,37344.9,301.6,21.3,6.8,1038.7,59.5,35951,216.1,14.7,2.7,797.5,175.9
1981,"Tunica, MS",26.5,35856.5,250.7,9.4,-2.4,534.2,69.4,38658.1,297.7,13.4,1.5,762.9,73.8,42401.8,369.2,17.5,4.6,875.2,130.7,46402.4,390.6,26.2,13.9,1628.1,55.6,49756.1,397,26,14,1638.8,252,51432.9,382.4,32.6,21.5,2586.5,161.4,50643.4,391,33.8,22.4,2721.8,68.9,47734.6,380.4,32,20.1,2356.2,97.9,43866,409.1,28.9,14.4,1685.8,17.8,39874.3,288,22.4,9.8,1266.3,100.7,36551.7,261.6,18.7,5.2,919.3,46.6,34959.6,223.2,10.5,-0.7,604.7,33.5
1981,"University Park, NM",28,36511.3,293.8,14.4,-0.7,340.2,19.5,39058,399.2,19.5,-1.1,244.3,4.1,42471.6,441.3,20,2.4,266.8,6.2,46121.5,478.7,26.9,8.4,412.7,18,49173.9,516.8,29.8,12,522.6,19.1,50695.1,502.1,36.7,17,769.4,23.9,49979.4,462.2,36.1,19.8,950.3,25.8,47335.2,453.2,33.2,17.3,1067.7,43.7,43807.8,423,30.9,14.2,1267.3,26,40166.2,372.6,25.6,8.1,998,18.4,37142.3,333.8,22.2,0.6,475.1,17.3,35698.1,298.5,18.1,-1.6,389.4,0.4
1981,"W Side Field Station, CA",28.1,35379.2,226.2,15.6,5,800.4,36.9,38367.5,307.3,17.9,5.2,792.7,22.3,42351.2,360.1,19,6.7,902.8,59.1,46606.4,454.1,25.3,8.6,920.8,24,50180.1,473,29.6,11.6,899.7,6.5,51971.5,510.2,36.3,16.6,730.1,0,51127.6,505.8,36.7,16.1,693,0,48024.9,471,35.5,16,689,0,43908.3,420.4,32.8,14.5,625.4,0,39662.4,342.7,24.9,7.9,414.2,10.3,36121.5,232.8,19.8,7,538.2,26.9,34420.5,213.6,14.7,4.7,734.1,5.6
1981,"Weslaco, TX",25.1,38022.3,282.2,19.4,8.4,1062.2,86.7,39986.2,352.9,21.9,10.8,1258.3,24.6,42634,408.3,25.5,13.7,1518.2,60.9,45468.4,378.7,29.5,19.9,2166.1,47.5,47827.9,427.8,31.4,21,2427.5,154.7,48996.4,385,33.7,23.8,2943.8,56.5,48447.3,414.3,35.1,23.7,2925.4,58,46408.5,389.1,35.5,23.6,2816.6,101.8,43672.3,390.3,33.9,21.8,2631.4,45.2,40844.6,338.2,30.7,18.9,2260.5,86.4,38507.6,329.3,28.1,14.2,1673,0,37398.4,294.5,23.7,10.1,1281.3,3.2
1982,"Altus, OK",26.9,35872.6,270.9,12.6,-5,450.2,34.4,38667.9,312.2,11.9,-2.6,517.2,10.7,42403.5,382,19.7,4.3,684.6,51.5,46395.6,441.2,23.1,8.2,839.5,36,49741.9,402.7,27.3,14.4,1562.7,215.6,51414.7,411.3,30.4,17.7,2040.2,154.4,50627.1,410.2,35.5,21.9,2635.7,48.8,47724.9,416.1,37.2,21.8,2614.8,9,43864.6,378.4,32.3,17,1820.1,40.4,39881.5,356.6,26.1,9.5,1070.2,3.1,36566.2,246.7,16.9,3.7,740,56.7,34977.8,227.1,11.6,-0.4,609.2,30.3
1982,"Beeville, TX",25.9,37494.3,306.5,20.4,5.9,1029.9,0,39661.1,341.4,19.3,6.1,907.9,99.8,42577,347.3,24.5,13.9,1574.6,8.5,45697.3,420.6,27.2,15.9,1561,72.1,48298.6,386.7,29.4,19.7,2288.5,116,49589.4,448.6,34.2,22.4,2546.3,5.3,48982.6,448.1,36.9,23,2458.1,0,46733.1,436.1,36.8,23.2,1831.5,29.7,43719.8,442.4,34.7,20.6,1067.5,22.6,40606.8,337.8,28.5,16,1522.9,56.6,38030.2,257.9,22.9,12.1,1490.9,150.3,36804.8,278.2,19.8,7.7,1112.5,16.3
1982,"Belle Mina, AL",29,35872.6,254.1,9.6,-3.1,567.6,231.8,38667.9,274.7,12.1,0.6,671.2,160.4,42403.5,360.5,19.1,6.5,1047.6,85.8,46395.6,365.7,19.6,7.6,1092.9,226.8,49741.9,429.4,28.9,14.5,1691.7,99,51414.7,397.7,30,16.6,1913.5,91.6,50627.1,379.3,32.2,20.1,2359.4,126.9,47724.9,380.7,30.7,18.9,2199.6,124.7,43864.6,398.2,28.2,14.1,1667.4,26.7,39881.5,324,23.5,8.8,1228.8,57.3,36566.2,223.7,17,4.5,919,148.1,34977.8,207,14.3,4,925.7,181.3
1982,"Bossier City, LA",27.3,36450.6,261.7,14,0.1,722.7,108.7,39020.9,288.7,13,1.8,722.3,87,42465.1,359.9,21.5,9.8,1325,58.8,46147.6,391,22.8,10.5,1329.1,90.8,49227.9,407.4,29.3,17,1969,76.5,50763.4,397.2,31.9,19.6,2251.9,93.9,50040.9,398.6,34.2,22.2,2649.8,60.7,47372.3,394.5,35,22.2,2675.3,55.6,43813.2,397.5,31.5,16,1864.2,27.7,40139.1,299.4,24.7,10.9,1380,151.8,37087.6,235.4,18.3,7.2,1092.2,188.4,35629.8,221.6,16.1,5.4,990.6,283.8
1982,"Chickasha, OK",25.6,35759.6,260.5,11,-5.3,448.7,79.9,38599,301.6,10.3,-2.9,536.1,17.3,42391.5,378.8,18.8,4.6,868.6,38.3,46443.9,422,21.9,8.4,1012.1,47.6,49842.3,382.7,26.4,15.1,1656,292.6,51542.2,403.4,29,17.4,2005.3,113.5,50741.7,393.6,33.7,21.9,2633.2,55.6,47793.7,405.8,35.9,22.1,2658.2,19.1,43874.6,372.2,30.7,16.5,1856.4,55.5,39831.2,342,24.7,9.5,1157,20.1,36464.3,238.8,15.3,3.4,843.8,67,34850.2,220.8,11.4,0,644.1,41.2
1982,"College Station, TX",29.1,36941.2,286.9,16.7,2.9,878.2,26.4,39321.4,324.6,16.2,3.9,846.8,46.4,42517.6,332.6,22.9,12.1,1518.2,93.8,45936.3,407.3,24.5,13.6,1568.2,113.9,48791.3,399.9,29.2,18.3,2146.7,166.1,50211.3,431.5,33.5,21.1,2516,33.7,49543.5,418.9,36.3,23.2,2849.1,33,47072.3,426.1,36.9,22.9,2197.1,28.1,43769.4,400.6,34.1,18.9,1856.5,53.6,40358.6,311.1,26.7,13.6,1600.4,149.4,37530.4,240.8,19.8,9.5,1269.9,97.4,36182.3,252.3,17.2,5.8,995.3,110.9
1982,"El Paso, TX",24.9,36646.5,309.1,16.1,-2.1,519.2,10.1,39140.8,358,18.7,1.1,608.3,10,42486,461,23.5,4.7,424.1,0,46063.3,484,26.6,9,426.3,0,49053.6,514.9,30.3,11.8,515.1,11.1,50542.8,514.4,36.7,17.1,742.6,2.9,49842.2,470.9,36.9,20.4,917,21.4,47252.6,466.2,35.7,20.4,916.5,12,43795.7,409.9,32.2,16.7,1055.7,98.2,40226.7,407.5,26.7,7.7,964.9,0,37264.4,281.8,18.2,2.7,744.8,16.8,35850.5,245.7,11.6,-0.7,587.4,66
1982,"Florence, SC",28.6,36000.3,245,10.5,-1.7,567.7,110.4,38745.8,285.1,15.9,3.6,811.5,137.2,42417.1,377.1,20.3,6.5,1014.9,39.8,46340.9,403.7,22.3,8.8,1176.5,115.5,49628.4,421.8,29.9,15.1,1756.2,68.5,51270.8,359.4,30.9,19.4,2253.1,172,50497.6,361.6,32,21.2,2523.5,196.9,47647.1,405.6,31.1,19.3,2251.5,46.3,43853.3,357.4,28.1,16.2,1885.9,88.8,39938.3,312.8,23,10.2,1311.7,112.5,36681.3,262.8,20,6.4,1004.4,32.7,35121.9,219.7,16.9,4.7,926.5,121.5
1982,"Halfway, TX",28.5,36000.3,300.7,11.8,-5.5,409.6,3.2,38745.8,347.7,11.6,-4.8,380.7,11,42417.1,412.7,18.6,0.7,325.7,12.6,46340.9,448.1,21.6,5.2,346.6,32.5,49628.4,470.9,26.6,11,698.8,78.3,51270.8,405.8,28.8,14.6,1521.3,123,50497.6,426.5,32.7,18.6,2127.3,48,47647.1,440.9,33.5,18.3,2056.4,7,43853.3,411.1,30.2,14.2,1319.3,11,39938.3,387.4,23.3,5.6,553.9,5.3,36681.3,260.6,14.7,0.3,374.1,37.2,35121.9,233,8.4,-3.5,467.5,38.5
1982,"Lamesa, TX",27.8,36389.7,305.8,13.9,-3.1,508.8,18.1,38983.6,355.4,14.5,-1.9,499.1,5.5,42458.6,421.5,21.5,4,497.3,23.2,46173.8,452.3,24.2,8.1,464.5,31.5,49282.1,464.9,28.4,12.9,1013.9,82.9,50832.1,431.2,32,16.8,1655.7,103.4,50102.7,438.8,34.4,19.9,2275,17.3,47409.6,442,34.9,20.1,2024,0,43818.7,420,31.9,16.4,1249,18.4,40111.9,387.3,25.5,9.1,482.7,14.7,37032.5,272.5,17.2,3.4,525,30,35561,243.1,11.3,-0.9,555.4,42
1982,"Lubbock, TX",27.8,36157.8,291.2,12.2,-4.4,464.1,7.3,38841.9,345.7,12.8,-3.4,462.8,11.3,42433.8,410.4,19.7,2.3,427.5,16.4,46273.3,436.6,22.4,6.6,396.9,46.3,49488.4,448.2,27.2,11.8,1085.4,130.8,51093.3,401,29.9,15.7,1746.3,132.4,50337.9,425.2,33.3,19.4,2254.4,45.7,47551.1,435.1,34.2,19.3,2229.5,31.6,43839.3,396.7,30.7,15.2,1635.6,26.3,40008.4,378.5,24.2,7.2,862.5,7.9,36823.3,259.7,15.9,1.8,613.8,33,35299.5,235.2,9.6,-2.5,519.2,54.4
1982,"Pecos, TX",26.2,36735.7,318.6,18.3,-2.2,488.1,2.9,39195.5,358.4,18.6,-0.1,485.4,0,42495.6,460.3,26.3,5,331.5,0,46024.9,456.1,27.9,10.1,478.5,24.9,48974.2,516.3,32,13.7,596.8,32.2,50442.4,470.8,36.6,18.1,1103.6,57.9,49751.8,463.8,38,20.8,1669.7,5.4,47198,466.8,37.7,20.5,1196.7,12.4,43787.8,444.6,34.8,17.3,900.1,4.7,40266.6,411.5,28.3,9.1,443.6,0,37344.9,295.8,20.1,3.9,350.8,21,35951,250.9,14,-0.4,494.6,48.6
1982,"Safford, AZ",28.3,36359,274.2,15.3,-0.2,608.5,42.1,38964.9,335.3,18.7,2.1,722,16.6,42455.3,424.6,21.4,3.7,632.8,21.7,46186.9,515.8,27.3,6.5,399.1,0,49309.4,491.6,30.7,11.1,544.7,27.1,50866.6,532.9,36.6,14.1,609.9,4.4,50133.8,452.1,37.4,19.9,949.8,41.7,47428.3,422.2,36,20.6,1305.1,48.5,43821.4,409.6,33.6,17.1,1600,34.9,40098.2,400.2,27.8,6.6,868.9,0,37004.9,251.5,18.4,3.7,780.2,51.6,35526.5,261.5,13.9,-0.1,616.4,53.7
1982,"Saint Joseph, LA",26.8,36601.6,262.5,15,1.8,817.7,99.7,39113.3,287.3,14.1,2.7,771.1,142.4,42481.2,358.8,22.1,10.2,1357.8,125.3,46082.6,402.3,23.9,11.8,1448.4,172.9,49093.5,433.3,30.2,17.2,1997,28.9,50593.4,372.7,32.2,20.2,2379.6,212.8,49887.8,388.8,33.4,21.9,2629.3,105,47280,380,32.9,21.9,2626.5,130.3,43799.8,404.3,30.3,16.5,1949.4,58.1,40206.6,333,25.6,11.3,1434.5,78.4,37223.9,246.9,20.6,7.6,1135.9,261.8,35799.9,223.3,17.7,6.7,1089.4,342.5
1982,"Salome, AZ",26,36110.8,273.7,16.9,2.9,724.6,14.9,38813.2,329.4,20.3,6.4,843.6,23,42428.8,391.9,20.8,6.7,675.5,34.2,46293.5,505.8,26.9,9.5,548.7,0,49530.1,499.2,31.4,13.8,641.5,11.8,51146.2,505,35.7,17.2,748.4,0,50385.5,450.5,38.5,22.6,1077.9,11.1,47579.7,410.1,37.6,23.9,1508.2,93.8,43843.5,399.5,34.1,18.7,1818,15,39987.5,359.1,28.3,11,1232.6,0,36780.9,257,20.1,6.9,893,26.3,35246.5,244,15.7,3.5,719.1,38
1982,"Shafter, CA",28.1,35628.9,246,13.2,1.8,695.8,24.7,38519.4,310,18.9,6.1,880.3,22.2,42377.6,339.5,18.7,7.3,918.6,96.2,46499.8,461.5,23.6,9.2,1046.4,20.7,49958.4,480.3,30.8,13.6,1170.9,0,51689.7,462.8,31.9,15.9,861,3.2,50874.3,502.8,36.4,19.1,849.7,0,47873.2,466.7,35.9,18.6,823.6,0,43886.2,381.5,30.6,16.5,750.2,14.5,39773.2,351.6,27.1,11.3,544.4,19.3,36346.4,233.3,16.7,5.8,753.3,41.5,34702.6,235.5,14,2.9,758.8,8.7
1982,"Thrall, TX",26.8,36955.7,289.5,16.7,2.1,808.9,30.7,39330.3,326.7,15.7,2.9,802.3,24.3,42519.1,335.9,22.5,11.7,1413,57,45930,419.1,24.8,13.1,1331.4,120.4,48778.4,399,29,18.4,2141.7,204.7,50195,431.1,33.1,20.7,2458.7,103.4,49528.7,421.9,36.3,23.1,2825,15.1,47063.4,411.8,36.9,22.9,2578,16.4,43768.1,403.4,33.6,18.4,1759.4,42.2,40365.1,318.1,26.4,13.5,1485.9,98,37543.5,246.6,19.7,9.3,1266.6,140.5,36198.7,259,16.8,5.2,951.7,71
1982,"W Side Field Station, CA",28.2,35379.2,242.4,12,0.8,656.7,19.9,38367.5,317.6,18,4.4,788.7,5.4,42351.2,331.1,17.5,6,808.2,74.8,46606.4,472.6,22.5,7.4,839.3,37.3,50180.1,488.7,29.6,11,929.4,0,51971.5,462.6,30.8,13.9,782.3,23.9,51127.6,516.9,34.8,15.6,666.1,0,48024.9,461.9,34.7,16.3,707.4,0,43908.3,382.4,29.7,14.1,699.5,23.8,39662.4,344.9,26,9.5,528.4,17.6,36121.5,214.9,15.9,5,795.3,49.9,34420.5,228,12.8,2.3,732.3,23
1982,"Wenden, AZ",27.2,36095.1,270.7,16.8,2.6,737.2,21.2,38803.6,327.6,20.2,6.1,883.1,23,42427.1,384.7,20.8,6.5,758,41,46300.2,504,26.9,9.3,612.7,0,49544.1,490.7,31.5,13.5,751.3,26.5,51163.9,506.5,35.9,16.9,738.5,0,50401.5,447.4,38.6,22.4,1063.9,17.3,47589.3,410.5,37.7,23.7,1613.4,102.9,43844.9,397.3,34.1,18.5,1889.5,11.6,39980.5,360.4,28.3,10.5,1226.1,1.4,36766.8,256.5,20.1,6.6,885.7,29.3,35228.8,240.7,15.7,3.1,724.9,46.5
1982,"Weslaco, TX",27.9,38022.3,308,23,9,1218.7,0,39986.2,340.2,20.8,9.1,1009.5,74.6,42634,398.8,27,15.1,1427.6,1.6,45468.4,414.7,28.7,18.2,1400.6,49,47827.9,380.5,29.9,21.2,2358.7,160.2,48996.4,447,34.7,23.6,2811.5,0,48447.3,430,36.4,23.9,2859.2,2,46408.5,428.1,36.2,23.8,2158.8,15.3,43672.3,458.2,34.9,21.8,1012.6,14.9,40844.6,357,29.8,17.9,1407.9,40.5,38507.6,294.6,25.1,13.8,1556,45.9,37398.4,275.8,21.4,10,1248.5,57
1982,"Yuma, AZ",25.9,36404.9,283.6,20.1,4.4,736.4,6.9,38993,337,24,8.3,821.8,4.3,42460.2,395.4,24.5,8.9,535.5,37.1,46167.2,495.2,29.8,12.3,541.1,0,49268.5,506.2,33.7,15.1,648.6,0,50814.8,503.7,37.3,18.1,789.9,0,50087.2,453.8,40.7,24.1,1183,3.5,47400.2,430.1,40,25.1,1280.6,17.2,43817.3,429,36.6,20.8,966.2,5,40118.7,389.3,31.4,12.7,549.6,0,37046.3,281.9,23,8.4,463,9,35578.2,249.7,18.5,5.4,724.4,48.9
1983,"Altus, OK",28.6,35872.6,245.4,9.9,-2.1,527.1,60.6,38667.9,326.2,12,0.1,589.5,18.7,42403.5,365,16.5,3.9,735.8,59.6,46395.6,452.5,21,6.4,884.6,36.4,49741.9,434.1,27.5,11.5,1172,96.4,51414.7,422.5,31.6,16.6,1865.1,85,50627.1,434.5,37.2,21.5,2387.4,0,47724.9,413.6,38.8,22.4,2306,15.1,43864.6,408.4,33.9,17.2,1221.8,36,39881.5,290.4,24.6,12,1279.9,281.9,36566.2,275,18.4,5,948.4,35,34977.8,217.2,3.8,-7.4,389.4,9.1
1983,"Artesia, NM",27.1,36359,299.6,12.1,-3.9,439.6,7.1,38964.9,369.9,16.4,-0.8,239.2,8,42455.3,440.8,21,3,272.8,3.6,46186.9,478.8,22,4.1,344.2,29.3,49309.4,514.8,29.6,9.5,458,11.1,50866.6,502.1,34.4,14.9,689.6,33.1,50133.8,486,36.1,18.8,825.4,0,47428.3,489.9,35.8,18.6,818.3,18.3,43821.4,418.1,32.8,15.8,906.9,62,40098.2,327.7,24.9,10.1,1162.7,73,37004.9,308.2,19.7,3.3,829.2,41,35526.5,281.2,11.9,-5.7,433.9,6.4
1983,"Auburn, AL",28.7,36420.2,273.6,11.3,-0.5,606,146.8,39002.3,298.5,13.7,1.9,721.8,152.1,42461.8,365.5,17.4,4.2,857.3,196.7,46160.6,426.9,21.9,6.7,1020,197.8,49255,420,27.2,12.7,1492.9,54,50797.7,373.9,29.1,16.9,1941.9,123.7,50071.7,433.9,33.4,19.6,2275.3,59.4,47390.9,410.8,33.9,19.7,2298,68,43815.9,351.8,28.3,15.4,1812.5,192.2,40125.5,323.7,24.5,10.9,1341.9,58.3,37060.1,283.4,19,4,849.1,189.2,35595.4,223.9,11.5,-0.6,648.1,250.4
